Job Title,Company Name,Location,Job Description,Salary Estimate,SQL,Python,Power_BI,Tableau,Excel
Data Scientist,Fintech Innovations,"Mumbai, India","Join our data team! Required skills: Advanced Excel, Tableau visualization, and writing complex SQL queries. Knowledge of Python data preprocessing is a huge plus.",$84K-$146K (Glassdoor est.),1,1,0,1,1
Data Analyst,Fintech Innovations,"Bengaluru, India","Core requirements: Python, SQL, and Excel dashboard tracking. Experience in descriptive statistics and KPI metrics deployment is required for day to day corporate reporting.",$62K-$155K (Glassdoor est.),1,1,0,0,1
Junior Data Analyst,RetailPulse Systems,"Mumbai, India",We are looking for a Data Analyst proficient in SQL and Python. Must have experience building dashboard systems in Power BI and working with Pandas libraries for predictive logic modeling.,$47K-$140K (Glassdoor est.),1,1,1,0,0
Data Analyst,RetailPulse Systems,"Delhi NCR, India","Core requirements: Python, SQL, and Excel dashboard tracking. Experience in descriptive statistics and KPI metrics deployment is required for day to day corporate reporting.",$80K-$141K (Glassdoor est.),1,1,0,0,1
Data Scientist,Global Health Analytics,"Pune, India","Core requirements: Python, SQL, and Excel dashboard tracking. Experience in descriptive statistics and KPI metrics deployment is required for day to day corporate reporting.",$96K-$174K (Glassdoor est.),1,1,0,0,1
Data Engineer,DataMetrics Inc,"Mumbai, India","Seeking a Junior Analyst who loves data cleaning. You will work with MySQL databases, perform EDA, and present visual business metrics using Power BI and DAX syntax.",$84K-$145K (Glassdoor est.),1,0,1,0,0
Business Analyst,Global Health Analytics,"Pune, India","Seeking a Junior Analyst who loves data cleaning. You will work with MySQL databases, perform EDA, and present visual business metrics using Power BI and DAX syntax.",$110K-$134K (Glassdoor est.),1,0,1,0,0
Data Analyst,TechCorp Solutions,"Hyderabad, India",We are looking for a Data Analyst proficient in SQL and Python. Must have experience building dashboard systems in Power BI and working with Pandas libraries for predictive logic modeling.,$50K-$164K (Glassdoor est.),1,1,1,0,0
Data Analyst,TechCorp Solutions,"Bengaluru, India",We are looking for a Data Analyst proficient in SQL and Python. Must have experience building dashboard systems in Power BI and working with Pandas libraries for predictive logic modeling.,$75K-$152K (Glassdoor est.),1,1,1,0,0
Business Analyst,RetailPulse Systems,"Delhi NCR, India","Seeking a Junior Analyst who loves data cleaning. You will work with MySQL databases, perform EDA, and present visual business metrics using Power BI and DAX syntax.",$72K-$164K (Glassdoor est.),1,0,1,0,0
Business Analyst,Global Health Analytics,"Bengaluru, India",We are looking for a Data Analyst proficient in SQL and Python. Must have experience building dashboard systems in Power BI and working with Pandas libraries for predictive logic modeling.,$87K-$141K (Glassdoor est.),1,1,1,0,0
Junior Data Analyst,Global Health Analytics,"Bengaluru, India","Data Scientist role requiring fundamental knowledge of AI/ML. Should be comfortable mining text, analyzing datasets with Pandas, and writing automated extraction scripts.",$54K-$168K (Glassdoor est.),0,0,0,0,0
Data Analyst,TechCorp Solutions,"Mumbai, India","Join our data team! Required skills: Advanced Excel, Tableau visualization, and writing complex SQL queries. Knowledge of Python data preprocessing is a huge plus.",$54K-$140K (Glassdoor est.),1,1,0,1,1
Business Analyst,Fintech Innovations,"Mumbai, India",We are looking for a Data Analyst proficient in SQL and Python. Must have experience building dashboard systems in Power BI and working with Pandas libraries for predictive logic modeling.,$100K-$159K (Glassdoor est.),1,1,1,0,0
Business Analyst,Global Health Analytics,"Hyderabad, India","Join our data team! Required skills: Advanced Excel, Tableau visualization, and writing complex SQL queries. Knowledge of Python data preprocessing is a huge plus.",$91K-$135K (Glassdoor est.),1,1,0,1,1
Data Analyst,DataMetrics Inc,"Bengaluru, India","Join our data team! Required skills: Advanced Excel, Tableau visualization, and writing complex SQL queries. Knowledge of Python data preprocessing is a huge plus.",$81K-$152K (Glassdoor est.),1,1,0,1,1
Data Scientist,Global Health Analytics,"Delhi NCR, India",We are looking for a Data Analyst proficient in SQL and Python. Must have experience building dashboard systems in Power BI and working with Pandas libraries for predictive logic modeling.,$66K-$145K (Glassdoor est.),1,1,1,0,0
Junior Data Analyst,Global Health Analytics,"Bengaluru, India",We are looking for a Data Analyst proficient in SQL and Python. Must have experience building dashboard systems in Power BI and working with Pandas libraries for predictive logic modeling.,$51K-$173K (Glassdoor est.),1,1,1,0,0
Data Scientist,Fintech Innovations,"Mumbai, India","Join our data team! Required skills: Advanced Excel, Tableau visualization, and writing complex SQL queries. Knowledge of Python data preprocessing is a huge plus.",$46K-$160K (Glassdoor est.),1,1,0,1,1
Junior Data Analyst,RetailPulse Systems,"Mumbai, India","Data Scientist role requiring fundamental knowledge of AI/ML. Should be comfortable mining text, analyzing datasets with Pandas, and writing automated extraction scripts.",$84K-$157K (Glassdoor est.),0,0,0,0,0
Business Analyst,Fintech Innovations,"Bengaluru, India",We are looking for a Data Analyst proficient in SQL and Python. Must have experience building dashboard systems in Power BI and working with Pandas libraries for predictive logic modeling.,$42K-$141K (Glassdoor est.),1,1,1,0,0
Business Analyst,Global Health Analytics,"Bengaluru, India","Join our data team! Required skills: Advanced Excel, Tableau visualization, and writing complex SQL queries. Knowledge of Python data preprocessing is a huge plus.",$95K-$146K (Glassdoor est.),1,1,0,1,1
Data Scientist,Fintech Innovations,"Bengaluru, India","Data Scientist role requiring fundamental knowledge of AI/ML. Should be comfortable mining text, analyzing datasets with Pandas, and writing automated extraction scripts.",$55K-$177K (Glassdoor est.),0,0,0,0,0
Data Analyst,Fintech Innovations,"Bengaluru, India","Seeking a Junior Analyst who loves data cleaning. You will work with MySQL databases, perform EDA, and present visual business metrics using Power BI and DAX syntax.",$50K-$148K (Glassdoor est.),1,0,1,0,0
Business Analyst,Fintech Innovations,"Bengaluru, India","Join our data team! Required skills: Advanced Excel, Tableau visualization, and writing complex SQL queries. Knowledge of Python data preprocessing is a huge plus.",$106K-$131K (Glassdoor est.),1,1,0,1,1
Junior Data Analyst,DataMetrics Inc,"Mumbai, India",We are looking for a Data Analyst proficient in SQL and Python. Must have experience building dashboard systems in Power BI and working with Pandas libraries for predictive logic modeling.,$51K-$151K (Glassdoor est.),1,1,1,0,0
Data Scientist,TechCorp Solutions,"Mumbai, India","Data Scientist role requiring fundamental knowledge of AI/ML. Should be comfortable mining text, analyzing datasets with Pandas, and writing automated extraction scripts.",$60K-$187K (Glassdoor est.),0,0,0,0,0
Data Engineer,RetailPulse Systems,"Hyderabad, India","Core requirements: Python, SQL, and Excel dashboard tracking. Experience in descriptive statistics and KPI metrics deployment is required for day to day corporate reporting.",$114K-$136K (Glassdoor est.),1,1,0,0,1
Data Engineer,RetailPulse Systems,"Delhi NCR, India",We are looking for a Data Analyst proficient in SQL and Python. Must have experience building dashboard systems in Power BI and working with Pandas libraries for predictive logic modeling.,$102K-$186K (Glassdoor est.),1,1,1,0,0
Data Scientist,TechCorp Solutions,"Hyderabad, India","Data Scientist role requiring fundamental knowledge of AI/ML. Should be comfortable mining text, analyzing datasets with Pandas, and writing automated extraction scripts.",$50K-$168K (Glassdoor est.),0,0,0,0,0
Business Analyst,RetailPulse Systems,"Delhi NCR, India","Join our data team! Required skills: Advanced Excel, Tableau visualization, and writing complex SQL queries. Knowledge of Python data preprocessing is a huge plus.",$41K-$167K (Glassdoor est.),1,1,0,1,1
Data Scientist,Global Health Analytics,"Pune, India","Join our data team! Required skills: Advanced Excel, Tableau visualization, and writing complex SQL queries. Knowledge of Python data preprocessing is a huge plus.",$73K-$185K (Glassdoor est.),1,1,0,1,1
Data Scientist,DataMetrics Inc,"Mumbai, India","Core requirements: Python, SQL, and Excel dashboard tracking. Experience in descriptive statistics and KPI metrics deployment is required for day to day corporate reporting.",$105K-$167K (Glassdoor est.),1,1,0,0,1
Data Scientist,Global Health Analytics,"Pune, India","Join our data team! Required skills: Advanced Excel, Tableau visualization, and writing complex SQL queries. Knowledge of Python data preprocessing is a huge plus.",$72K-$143K (Glassdoor est.),1,1,0,1,1
Data Scientist,Fintech Innovations,"Pune, India","Seeking a Junior Analyst who loves data cleaning. You will work with MySQL databases, perform EDA, and present visual business metrics using Power BI and DAX syntax.",$105K-$187K (Glassdoor est.),1,0,1,0,0
Junior Data Analyst,TechCorp Solutions,"Bengaluru, India","Data Scientist role requiring fundamental knowledge of AI/ML. Should be comfortable mining text, analyzing datasets with Pandas, and writing automated extraction scripts.",$50K-$186K (Glassdoor est.),0,0,0,0,0
Junior Data Analyst,DataMetrics Inc,"Delhi NCR, India","Join our data team! Required skills: Advanced Excel, Tableau visualization, and writing complex SQL queries. Knowledge of Python data preprocessing is a huge plus.",$47K-$155K (Glassdoor est.),1,1,0,1,1
Junior Data Analyst,DataMetrics Inc,"Hyderabad, India","Seeking a Junior Analyst who loves data cleaning. You will work with MySQL databases, perform EDA, and present visual business metrics using Power BI and DAX syntax.",$65K-$176K (Glassdoor est.),1,0,1,0,0
Business Analyst,TechCorp Solutions,"Mumbai, India","Core requirements: Python, SQL, and Excel dashboard tracking. Experience in descriptive statistics and KPI metrics deployment is required for day to day corporate reporting.",$51K-$183K (Glassdoor est.),1,1,0,0,1
Junior Data Analyst,RetailPulse Systems,"Bengaluru, India","Join our data team! Required skills: Advanced Excel, Tableau visualization, and writing complex SQL queries. Knowledge of Python data preprocessing is a huge plus.",$87K-$189K (Glassdoor est.),1,1,0,1,1
Data Engineer,TechCorp Solutions,"Bengaluru, India","Core requirements: Python, SQL, and Excel dashboard tracking. Experience in descriptive statistics and KPI metrics deployment is required for day to day corporate reporting.",$117K-$158K (Glassdoor est.),1,1,0,0,1
Junior Data Analyst,DataMetrics Inc,"Bengaluru, India","Join our data team! Required skills: Advanced Excel, Tableau visualization, and writing complex SQL queries. Knowledge of Python data preprocessing is a huge plus.",$94K-$148K (Glassdoor est.),1,1,0,1,1
Junior Data Analyst,Global Health Analytics,"Bengaluru, India","Core requirements: Python, SQL, and Excel dashboard tracking. Experience in descriptive statistics and KPI metrics deployment is required for day to day corporate reporting.",$69K-$151K (Glassdoor est.),1,1,0,0,1
Data Analyst,DataMetrics Inc,"Bengaluru, India",We are looking for a Data Analyst proficient in SQL and Python. Must have experience building dashboard systems in Power BI and working with Pandas libraries for predictive logic modeling.,$42K-$147K (Glassdoor est.),1,1,1,0,0
Junior Data Analyst,RetailPulse Systems,"Hyderabad, India","Core requirements: Python, SQL, and Excel dashboard tracking. Experience in descriptive statistics and KPI metrics deployment is required for day to day corporate reporting.",$89K-$147K (Glassdoor est.),1,1,0,0,1
Data Engineer,RetailPulse Systems,"Pune, India","Data Scientist role requiring fundamental knowledge of AI/ML. Should be comfortable mining text, analyzing datasets with Pandas, and writing automated extraction scripts.",$66K-$143K (Glassdoor est.),0,0,0,0,0
Data Engineer,TechCorp Solutions,"Mumbai, India","Core requirements: Python, SQL, and Excel dashboard tracking. Experience in descriptive statistics and KPI metrics deployment is required for day to day corporate reporting.",$88K-$133K (Glassdoor est.),1,1,0,0,1
